,lot_area,street,land_cont,neighborhood,cond_1,cond_2,bldg_type,style,overall_cond,yr_built,yr_remodeled,roof_style,exter_cond,foundation,bsmt_cond,bsmt_fin_1,bsmt_fin_2,bsmt_sf,heat,cent_air,gr_liv_area,full_bath,half_bath,bedrooms_gr,kitchen,kitch_qual,fireplaces,garage_type,garage_car_size,paved_drive,year_sold,has_pool
1208,9981,Pave,Lvl,Sawyer,Norm,Norm,1Fam,1Story,5,1967,1967,Gable,TA,CBlock,TA,BLQ,Unf,1073.0,GasA,Y,1073,1,0,3,1,TA,0,Attchd,1,Y,2008,0
1209,8251,Pave,Lvl,Somerst,Norm,Norm,1Fam,1Story,5,2005,2006,Gable,TA,PConc,Gd,GLQ,Unf,1494.0,GasA,Y,1506,2,0,3,1,Gd,1,Attchd,2,Y,2007,0
1210,10140,Pave,Lvl,,RRA,Norm,1Fam,1Story,6,1967,1967,Hip,TA,CBlock,TA,BLQ,LwQ,1334.0,GasA,Y,1334,2,0,3,1,TA,0,Attchd,2,Y,2006,0
1211,8239,Pave,Lvl,Timber,Norm,Norm,TwnhsE,1Story,5,1986,1986,Gable,TA,CBlock,None,None,None,0.0,GasA,Y,1295,2,0,2,1,Gd,0,Attchd,1,Y,2006,0
1212,5700,Pave,Lvl,OldTown,RRA,Norm,1Fam,2Story,6,1929,1990,Gable,TA,BrkTil,TA,Rec,Unf,672.0,GasA,N,1344,1,1,3,1,Gd,1,Attchd,2,Y,2007,0
1213,7200,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,7,1952,1952,Gable,Gd,CBlock,Gd,ALQ,BLQ,732.0,GasA,Y,732,1,0,2,1,TA,0,Detchd,1,Y,2009,0
1214,9178,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,2008,2008,Gable,TA,PConc,TA,Unf,Unf,1468.0,GasA,Y,1468,2,0,3,1,Gd,1,Attchd,3,Y,2009,0
1215,4043,Pave,Lvl,NPkVill,Norm,Norm,TwnhsE,1Story,5,1975,1975,Gable,TA,CBlock,TA,ALQ,BLQ,1069.0,GasA,Y,1069,2,0,2,1,TA,1,Attchd,2,Y,2006,0
1216,4224,Pave,Lvl,MeadowV,Norm,Norm,TwnhsE,1Story,6,1975,1975,Gable,TA,PConc,TA,GLQ,Unf,1040.0,GasA,Y,1040,1,0,3,1,TA,0,Attchd,2,Y,2008,0
1217,11235,Pave,Lvl,Sawyer,Norm,Norm,2fmCon,SFoyer,5,1963,1963,Gable,TA,CBlock,TA,ALQ,Unf,925.0,GasA,Y,999,1,0,3,1,TA,0,Detchd,1,Y,2007,0
1218,8450,Pave,Lvl,SawyerW,Norm,Norm,1Fam,1Story,5,2000,2001,Gable,TA,PConc,TA,Unf,Unf,1349.0,GasA,Y,1349,2,0,3,1,TA,0,Attchd,2,Y,2007,0
1219,11851,Pave,Lvl,Gilbert,Norm,Norm,1Fam,1Story,5,1990,1990,Gable,TA,PConc,TA,Unf,Unf,1424.0,GasA,Y,1442,2,0,3,1,TA,0,Attchd,2,Y,2009,0
1220,4608,Pave,Lvl,OldTown,Artery,Norm,1Fam,1Story,6,1945,1950,Gable,Gd,CBlock,TA,Unf,Unf,747.0,GasA,Y,747,1,0,2,1,TA,0,Attchd,1,Y,2010,0
1221,9262,Pave,Lvl,Somerst,Norm,Norm,1Fam,1Story,5,2008,2009,Gable,TA,PConc,TA,Unf,Unf,1573.0,GasA,Y,1578,2,0,3,1,Ex,1,Attchd,3,Y,2009,0
1222,12702,Pave,Lvl,OldTown,Norm,Norm,1Fam,1Story,5,1956,1956,Gable,TA,PConc,None,None,None,0.0,GasA,Y,882,1,0,2,1,TA,0,Detchd,1,Y,2008,0
1223,2938,Pave,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,5,2002,2002,Gable,TA,PConc,TA,GLQ,Unf,1368.0,GasA,Y,1511,2,0,2,1,Gd,1,Attchd,2,Y,2006,0
1224,18160,Grvl,Lvl,Gilbert,Norm,Norm,1Fam,1Story,6,1964,1964,Gable,TA,CBlock,TA,BLQ,Unf,1302.0,GasA,Y,1128,1,0,3,1,TA,1,Attchd,2,P,2007,0
1225,11355,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,7,1958,2001,Gable,TA,CBlock,TA,BLQ,Unf,1312.0,GasA,Y,1312,1,1,3,1,TA,1,Attchd,2,Y,2008,0
1226,1680,Pave,Lvl,BrDale,Norm,Norm,Twnhs,2Story,5,1972,1972,Gable,TA,CBlock,TA,Rec,Unf,630.0,GasA,Y,1302,2,1,3,1,TA,0,Detchd,1,Y,2008,0
1227,14300,Pave,HLS,NridgHt,Norm,Norm,1Fam,1Story,5,2003,2004,Hip,TA,PConc,TA,GLQ,Unf,2846.0,GasA,Y,2696,2,1,3,1,Ex,2,Attchd,3,Y,2010,0
1228,10616,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,5,2007,2007,Gable,TA,PConc,TA,Unf,Unf,628.0,GasA,Y,1356,2,1,3,1,Gd,1,BuiltIn,2,Y,2008,0
1229,11308,Pave,Lvl,NridgHt,Norm,Norm,1Fam,2Story,5,2008,2008,Gable,TA,PConc,TA,GLQ,Unf,1104.0,GasA,Y,2184,2,1,3,1,Ex,1,Attchd,3,Y,2009,0
1230,10480,Pave,Lvl,,Norm,Norm,1Fam,2Story,6,1976,1976,Hip,TA,CBlock,TA,ALQ,Unf,803.0,GasA,Y,1964,2,1,4,1,TA,1,Attchd,2,Y,2008,0
1231,5118,Pave,HLS,StoneBr,Norm,Norm,TwnhsE,1Story,5,1990,1990,Gable,TA,PConc,TA,GLQ,Unf,1312.0,GasA,Y,1321,1,0,1,1,Gd,1,Attchd,2,Y,2007,0
1232,3811,Pave,HLS,Crawfor,Artery,Norm,TwnhsE,1Story,5,2004,2005,Hip,TA,PConc,TA,GLQ,Unf,1594.0,GasA,Y,1646,2,0,2,1,Gd,1,Attchd,2,Y,2010,0
1233,10825,Pave,Lvl,,Norm,Norm,1Fam,1Story,7,1983,1983,Gable,TA,CBlock,TA,GLQ,Unf,1260.0,GasA,Y,1260,2,0,3,1,TA,0,Attchd,2,Y,2008,0
1234,5500,Pave,Lvl,OldTown,Norm,Norm,1Fam,Fin,7,1929,2001,Gable,TA,BrkTil,TA,LwQ,ALQ,926.0,GasA,Y,1316,1,0,3,1,TA,0,Detchd,2,Y,2010,0
1235,9600,Pave,Lvl,OldTown,Norm,Norm,1Fam,2Story,7,1910,2002,Gable,Gd,BrkTil,Fa,Unf,Unf,264.0,GasA,Y,1432,2,0,2,1,TA,0,Detchd,2,Y,2007,0
1236,9317,Pave,Lvl,SawyerW,Norm,Norm,1Fam,2Story,5,1994,2001,Gable,Gd,PConc,Gd,GLQ,Unf,779.0,GasA,Y,1958,2,1,3,1,Gd,1,Attchd,2,Y,2007,0
1237,11838,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,2001,2001,Hip,TA,PConc,TA,Unf,Unf,1753.0,GasA,Y,1788,2,0,3,1,Ex,1,Attchd,2,Y,2009,0
1238,8004,Pave,Lvl,Somerst,RRA,Norm,1Fam,2Story,5,2009,2009,Gable,TA,PConc,TA,GLQ,Unf,832.0,GasA,Y,1935,2,1,3,1,TA,0,BuiltIn,2,Y,2009,0
1239,6876,Pave,Bnk,IDOTRR,Norm,Norm,1Fam,Fin,6,1938,1958,Gable,TA,BrkTil,TA,Unf,Unf,1272.0,GasA,Y,1969,2,0,4,1,TA,1,Detchd,2,Y,2008,0
1240,8396,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,5,2003,2003,Gable,TA,PConc,TA,Unf,Unf,847.0,GasA,Y,1986,2,1,4,1,Gd,1,BuiltIn,2,Y,2008,0
1241,9803,Pave,Lvl,Timber,Norm,Norm,1Fam,1Story,5,2009,2010,Gable,TA,PConc,TA,Unf,Unf,1214.0,GasA,Y,1214,2,0,2,1,Gd,0,Attchd,2,Y,2010,0
1242,6240,Pave,Lvl,NridgHt,Norm,Norm,TwnhsE,1Story,5,2006,2007,Hip,TA,PConc,TA,GLQ,Unf,1342.0,GasA,Y,1342,2,0,2,1,Gd,1,Attchd,2,Y,2008,0
1243,15498,Pave,Lvl,Timber,Norm,Norm,1Fam,1Story,6,1976,1976,Hip,TA,CBlock,TA,ALQ,LwQ,1565.0,GasA,Y,2898,2,0,2,1,Gd,1,Attchd,2,Y,2008,0
1244,12891,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,5,2002,2002,Gable,TA,PConc,TA,GLQ,Unf,870.0,GasA,Y,2004,2,1,4,1,Gd,1,BuiltIn,3,Y,2009,0
1245,6180,Pave,Lvl,BrkSide,Norm,Norm,1Fam,1Story,5,1926,1950,Gable,TA,BrkTil,TA,Unf,Unf,960.0,GasA,N,986,1,0,2,1,TA,1,Detchd,1,Y,2007,0
1246,7449,Pave,Bnk,IDOTRR,Norm,Norm,1Fam,Unfin,7,1930,1950,Gable,TA,PConc,TA,Unf,Unf,637.0,GasA,Y,1108,1,0,3,1,Gd,1,Attchd,1,N,2007,0
1247,10410,Pave,Lvl,OldTown,Artery,Norm,1Fam,Fin,4,1915,1950,Gable,TA,PConc,TA,Unf,Unf,672.0,GasA,Y,1214,1,0,3,1,TA,0,Detchd,3,Y,2006,0
1248,15865,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,1970,1970,Other,Gd,PConc,Gd,ALQ,Rec,2217.0,GasA,Y,2217,2,0,4,1,Gd,1,Attchd,2,Y,2007,0
1249,19690,Pave,Lvl,Edwards,Norm,Norm,1Fam,SLvl,7,1966,1966,Other,Gd,CBlock,TA,Unf,Unf,697.0,GasA,Y,2201,2,0,4,1,Gd,1,Attchd,2,Y,2006,1
1250,3182,Pave,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,5,2005,2006,Gable,TA,PConc,TA,GLQ,Unf,1220.0,GasA,Y,1220,2,0,2,1,Gd,1,Attchd,2,Y,2009,0
1251,9600,Pave,Lvl,OldTown,Norm,Norm,1Fam,2Story,9,1928,2005,Other,Gd,BrkTil,TA,Rec,Unf,689.0,GasA,Y,1378,2,0,3,1,Gd,1,Detchd,2,N,2008,0
1252,11100,Pave,Low,Edwards,Norm,Norm,1Fam,1Story,7,1946,2006,Gable,TA,CBlock,None,None,None,0.0,GasA,Y,930,1,0,2,1,Gd,0,Detchd,1,Y,2010,0
1253,13587,Pave,Lvl,NAmes,Norm,Norm,2fmCon,1Story,5,1958,1958,Gable,TA,CBlock,TA,Rec,Unf,988.0,GasA,Y,988,1,0,2,1,TA,0,Attchd,1,Y,2010,0
1254,11447,Pave,Lvl,Timber,Norm,Norm,1Fam,1Story,5,2005,2006,Gable,TA,PConc,TA,GLQ,Unf,1964.0,GasA,Y,1964,2,1,3,1,Gd,1,Attchd,3,Y,2008,0
1255,7242,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,2005,2006,Gable,TA,PConc,TA,Unf,Unf,1270.0,GasA,Y,1270,2,0,2,1,Gd,0,Attchd,2,Y,2007,0
1256,7018,Pave,Lvl,SawyerW,RRA,Norm,Duplex,2Story,5,1979,1979,Gable,TA,Other,None,None,None,0.0,GasA,Y,2240,2,0,6,2,TA,0,Detchd,2,Y,2009,0
1257,9466,Pave,Lvl,Veenker,Norm,Norm,TwnhsE,1Story,5,1994,1995,Gable,TA,PConc,TA,LwQ,ALQ,1494.0,GasA,Y,1494,1,1,1,1,Gd,1,Attchd,2,Y,2007,0
1258,8400,Pave,Lvl,NAmes,RRA,Norm,1Fam,1Story,5,1957,1957,Gable,TA,CBlock,TA,BLQ,Unf,1179.0,GasA,Y,1364,1,1,3,1,TA,1,Attchd,1,Y,2006,0
1259,11050,Pave,Lvl,CollgCr,Fa,Norm,1Fam,2Story,5,2000,2000,Hip,TA,PConc,TA,GLQ,Unf,1440.0,GasA,Y,2153,2,1,3,1,Ex,2,Attchd,3,Y,2009,0
1260,11040,Pave,Low,IDOTRR,Norm,Norm,1Fam,Fin,6,1920,1950,Gable,TA,CBlock,TA,Rec,Unf,637.0,GasA,Y,1336,1,1,3,1,TA,0,CarPort,1,Y,2006,0
1261,6931,Pave,Lvl,Edwards,Norm,Norm,1Fam,2Story,5,2003,2004,Gable,TA,PConc,TA,Unf,Unf,746.0,GasA,Y,1656,2,1,3,1,Gd,1,BuiltIn,2,Y,2008,0
1262,12438,Pave,Lvl,CollgCr,Fa,Norm,1Fam,2Story,5,1995,1995,Gable,TA,PConc,TA,Unf,Unf,781.0,GasA,Y,1499,2,1,3,1,Gd,1,Attchd,2,Y,2006,0
1263,15138,Pave,Lvl,NoRidge,Norm,Norm,1Fam,2Story,5,1995,1996,Gable,TA,PConc,TA,GLQ,Unf,1462.0,GasA,Y,2794,2,1,4,1,Ex,1,Attchd,3,Y,2009,0
1264,12046,Pave,Lvl,,Norm,Norm,1Fam,2Story,6,1976,1976,Gable,TA,CBlock,TA,LwQ,Unf,848.0,GasA,Y,2030,2,1,4,1,Gd,1,Attchd,2,Y,2007,0
1265,9600,Pave,Lvl,NAmes,Norm,Norm,1Fam,SLvl,5,1961,1961,Hip,TA,CBlock,TA,ALQ,Unf,1218.0,GasA,Y,1254,1,0,3,1,TA,1,Attchd,2,Y,2007,0
1266,11367,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,5,2002,2002,Gable,TA,PConc,TA,GLQ,Unf,1065.0,GasA,Y,1989,2,1,3,1,Gd,1,Attchd,2,Y,2006,0
1267,26073,Pave,Lvl,Crawfor,Norm,Norm,1Fam,1Story,5,1956,1956,Gable,TA,PConc,TA,Rec,Unf,1898.0,GasA,Y,1898,2,1,3,1,TA,2,Attchd,2,Y,2008,0
1268,7150,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,1966,1966,Hip,TA,CBlock,TA,BLQ,Unf,988.0,GasA,Y,988,1,0,3,1,TA,0,Detchd,1,Y,2007,0
1269,15602,Pave,Lvl,Crawfor,Norm,Norm,1Fam,1Story,8,1959,1997,Gable,TA,CBlock,TA,ALQ,Unf,1501.0,GasA,Y,1801,2,0,1,1,TA,2,Attchd,2,Y,2010,0
1270,10260,Pave,Lvl,Mitchel,Norm,Norm,Duplex,2Story,4,1976,1976,Gable,TA,CBlock,None,None,None,0.0,GasA,Y,1872,2,2,4,2,TA,0,Attchd,2,Y,2008,0
1271,12728,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,5,2001,2001,Gable,TA,PConc,TA,GLQ,Unf,1531.0,GasA,Y,2439,2,1,4,1,Gd,1,Attchd,2,Y,2007,0
1272,11690,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,5,1999,2000,Gable,TA,PConc,TA,Unf,Unf,850.0,GasA,Y,1764,2,1,3,1,Gd,1,Attchd,2,Y,2008,0
1273,9230,Pave,Lvl,NAmes,RRA,Norm,1Fam,1Story,8,1965,1998,Hip,TA,CBlock,TA,GLQ,Unf,864.0,GasA,Y,1200,1,1,1,1,Gd,0,Detchd,2,Y,2006,0
1274,1890,Pave,Lvl,BrDale,Norm,Norm,Twnhs,2Story,7,1972,1972,Gable,TA,CBlock,TA,ALQ,Unf,494.0,GasA,Y,1030,1,1,3,1,TA,0,Detchd,1,Y,2006,0
1275,9375,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,5,1997,1998,Gable,TA,PConc,TA,GLQ,Unf,1057.0,GasA,Y,2034,2,1,3,1,Gd,0,Attchd,2,Y,2009,0
1276,3480,Pave,Lvl,NridgHt,Norm,Norm,TwnhsE,1Story,5,2003,2003,Gable,TA,PConc,TA,Unf,Unf,1405.0,GasA,Y,1405,2,0,2,1,Gd,1,Attchd,2,Y,2009,0
1277,17140,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,6,1956,1956,Gable,TA,CBlock,TA,ALQ,Unf,1134.0,GasA,Y,1229,1,0,3,1,TA,0,Attchd,1,Y,2009,0
1278,8749,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,5,2003,2003,Gable,TA,PConc,TA,GLQ,Unf,979.0,GasA,Y,1932,2,1,3,1,Gd,1,Attchd,2,Y,2007,0
1279,11375,Pave,Lvl,Sawyer,Norm,Norm,1Fam,1Story,5,1954,1995,Gable,TA,CBlock,TA,Rec,Unf,967.0,GasA,Y,1299,1,0,3,1,Gd,1,Attchd,2,Y,2007,0
1280,3922,Pave,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,5,2006,2007,Gable,TA,PConc,TA,Unf,Unf,1258.0,GasA,Y,1402,0,2,2,1,Gd,1,Attchd,3,Y,2007,0
1281,3182,Pave,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,5,2005,2006,Gable,TA,PConc,TA,GLQ,Unf,1346.0,GasA,Y,1504,2,0,1,1,Gd,1,Attchd,2,Y,2009,0
1282,9750,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,1958,1958,Gable,TA,CBlock,TA,Rec,Unf,1442.0,GasA,Y,1442,1,1,4,1,TA,0,Attchd,1,Y,2007,0
1283,13426,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,5,1999,2000,Gable,TA,PConc,TA,GLQ,Unf,951.0,GasA,Y,1779,2,1,3,1,Gd,1,Attchd,2,Y,2006,0
1284,10574,Pave,Lvl,Somerst,Norm,Norm,1Fam,2Story,5,2005,2006,Gable,TA,PConc,TA,Unf,Unf,1082.0,GasA,Y,1953,2,1,3,1,Gd,1,Attchd,3,Y,2009,0
1285,8726,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,5,2002,2002,Gable,TA,PConc,TA,Unf,Unf,872.0,GasA,Y,1909,2,1,4,1,Gd,0,BuiltIn,2,Y,2006,0
1286,7984,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,5,2004,2005,Gable,TA,PConc,TA,Unf,Unf,868.0,GasA,Y,1630,2,1,3,1,Gd,1,BuiltIn,2,Y,2009,0
1287,8248,Pave,Lvl,Edwards,Norm,Norm,1Fam,Fin,7,1918,1950,Gable,TA,BrkTil,TA,Unf,Unf,686.0,GasW,Y,1250,1,1,3,1,Fa,0,Detchd,1,P,2006,0
1288,9790,Pave,Lvl,,RRA,Norm,1Fam,1Story,5,1963,1963,Hip,TA,CBlock,TA,ALQ,Rec,1328.0,GasA,Y,1328,1,1,3,1,TA,2,Attchd,2,Y,2010,0
1289,7200,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,7,1950,1950,Gable,TA,CBlock,TA,BLQ,Rec,876.0,GasA,Y,988,1,0,3,1,TA,0,Attchd,1,Y,2007,0
1290,7200,Pave,Lvl,NAmes,Norm,Norm,1Fam,Fin,5,1954,1954,Gable,TA,CBlock,TA,Rec,Unf,854.0,GasA,Y,1278,1,0,4,1,TA,0,Attchd,1,Y,2008,0
1291,8125,Pave,Lvl,Somerst,Norm,Norm,1Fam,2Story,5,2005,2005,Gable,TA,PConc,TA,Unf,Unf,858.0,GasA,Y,1716,2,1,3,1,Gd,0,Attchd,2,Y,2006,0
1292,8088,Pave,Lvl,Edwards,RRA,Norm,1Fam,1Story,3,1922,1955,Gable,TA,BrkTil,TA,Unf,Unf,498.0,GasA,N,498,1,0,1,1,TA,0,Detchd,1,N,2006,0
1293,12511,Pave,Lvl,,Norm,Norm,1Fam,2Story,7,1978,1978,Other,TA,PConc,TA,ALQ,Unf,1420.0,GasA,Y,2840,2,1,4,1,Gd,2,Attchd,3,Y,2008,0
1294,1869,Pave,Lvl,BrDale,Norm,Norm,Twnhs,2Story,6,1970,1970,Gable,TA,CBlock,TA,Rec,Unf,483.0,GasA,Y,987,1,1,2,1,TA,0,Detchd,1,Y,2008,0
1295,9259,Pave,Lvl,Sawyer,RRA,Norm,1Fam,1Story,4,1927,1950,Gable,TA,BrkTil,TA,Unf,Unf,660.0,GasA,N,756,1,0,2,1,TA,0,Detchd,2,N,2010,0
1296,16770,Pave,Lvl,NridgHt,Norm,Norm,1Fam,1Story,5,2002,2003,Hip,TA,PConc,TA,GLQ,Unf,1712.0,GasA,Y,1712,2,0,3,1,Gd,1,Attchd,3,Y,2009,0
1297,4043,Pave,Lvl,NPkVill,Norm,Norm,TwnhsE,1Story,5,1977,1977,Gable,TA,CBlock,TA,ALQ,Unf,1069.0,GasA,Y,1069,2,0,2,1,TA,1,Attchd,2,Y,2010,0
1298,9000,Pave,Lvl,Somerst,Norm,Norm,1Fam,1Story,5,2006,2007,Gable,TA,PConc,TA,Unf,Unf,1335.0,GasA,Y,1335,2,0,3,1,Gd,0,Attchd,2,Y,2007,0
1299,12677,Pave,Lvl,NridgHt,Norm,Norm,TwnhsE,1Story,5,2003,2004,Hip,TA,PConc,TA,GLQ,Unf,1518.0,GasA,Y,1518,1,1,1,1,Ex,1,Attchd,2,Y,2008,0
1300,12852,Pave,HLS,Timber,Norm,Norm,1Fam,2Story,5,2007,2007,Gable,TA,PConc,TA,GLQ,Unf,920.0,GasA,Y,1780,2,1,3,1,Gd,1,Attchd,2,Y,2008,0
1301,10320,Pave,Lvl,IDOTRR,Artery,Norm,1Fam,Fin,3,1910,1950,Gable,Fa,CBlock,Fa,Unf,Unf,771.0,GasA,Y,1484,2,0,3,1,TA,0,Detchd,1,N,2007,0
1302,10800,Pave,Lvl,OldTown,Artery,Norm,1Fam,Fin,6,1915,1950,Gable,Gd,PConc,TA,LwQ,Unf,686.0,GasA,Y,1652,2,0,4,1,TA,0,Detchd,1,Y,2010,0
1303,19522,Pave,Bnk,Veenker,Norm,Norm,1Fam,2Story,5,1990,1990,Gable,TA,PConc,TA,GLQ,Unf,1223.0,GasA,Y,2503,2,1,3,1,Gd,1,Attchd,2,Y,2007,0
1304,13860,Pave,Lvl,NAmes,Norm,Norm,1Fam,SLvl,7,1972,1995,Gable,TA,CBlock,TA,GLQ,Unf,1952.0,GasA,Y,2704,2,1,4,1,Ex,2,Attchd,2,Y,2009,0
1305,11927,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,1994,1995,Hip,TA,PConc,TA,BLQ,GLQ,1556.0,GasA,Y,1592,2,0,3,1,Gd,1,Attchd,2,Y,2007,0
1306,11950,Pave,Lvl,Gilbert,Norm,Norm,1Fam,SLvl,5,2003,2003,Gable,TA,PConc,TA,Unf,Unf,384.0,GasA,Y,1394,2,1,3,1,Gd,1,BuiltIn,2,Y,2007,0
1307,9906,Pave,Lvl,OldTown,Norm,Norm,1Fam,2Story,4,1925,1950,Gable,TA,CBlock,TA,Unf,Unf,686.0,GasA,N,1328,1,0,3,1,TA,0,Detchd,1,Y,2006,0
1308,4923,Pave,Lvl,StoneBr,Norm,Norm,TwnhsE,1Story,5,2001,2002,Gable,TA,PConc,TA,GLQ,Unf,1593.0,GasA,Y,1593,1,1,0,1,Ex,1,Attchd,2,Y,2008,0
1309,7879,Pave,Lvl,IDOTRR,Norm,Norm,1Fam,1Story,5,1920,1950,Gable,TA,CBlock,TA,Rec,Unf,720.0,GasA,N,720,1,0,2,1,TA,0,None,0,N,2009,0
1310,7800,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,1964,1964,Gable,TA,CBlock,TA,Rec,LwQ,912.0,GasA,Y,912,1,0,2,1,TA,0,Attchd,1,Y,2006,0
1311,3196,Pave,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,5,2003,2003,Gable,TA,PConc,TA,Unf,Unf,1273.0,GasA,Y,1456,2,0,2,1,Gd,1,Attchd,2,Y,2006,0
1312,9928,Pave,Lvl,OldTown,Norm,Norm,1Fam,2Story,8,1915,1994,Gable,Gd,BrkTil,TA,Unf,Unf,672.0,GasA,Y,1944,2,0,3,1,TA,0,Detchd,1,N,2009,0
1313,6820,Pave,Lvl,StoneBr,Norm,Norm,TwnhsE,1Story,5,1985,1985,Gable,TA,PConc,TA,GLQ,BLQ,1488.0,GasA,Y,1502,1,1,1,1,Gd,0,Attchd,2,Y,2010,0
1314,13128,Pave,HLS,Gilbert,Norm,Norm,1Fam,2Story,5,2005,2005,Gable,TA,PConc,TA,Unf,Unf,1074.0,GasA,Y,2064,2,1,4,1,Gd,1,Attchd,2,Y,2006,0
1315,6240,Pave,Lvl,BrkSide,Norm,Norm,1Fam,Fin,6,1928,1950,Gable,TA,BrkTil,TA,Unf,Unf,1042.0,GasA,Y,1576,1,0,3,1,TA,1,Detchd,1,Y,2006,0
1316,8000,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,5,1995,1996,Gable,TA,PConc,TA,GLQ,Unf,773.0,GasA,Y,1658,2,1,3,1,TA,1,Attchd,2,Y,2008,0
1317,10410,Pave,Lvl,OldTown,Norm,Norm,1Fam,1Story,8,1930,2001,Gable,Gd,PConc,TA,Unf,Unf,713.0,GasA,Y,713,1,0,2,1,Gd,0,Detchd,1,N,2006,0
1318,10800,Pave,Bnk,OldTown,Norm,Norm,1Fam,2Story,8,1890,1998,Gable,Gd,BrkTil,TA,Unf,Unf,718.0,GasA,Y,2554,1,1,3,1,TA,0,Detchd,2,P,2007,0
1319,13300,Pave,Lvl,Gilbert,Norm,Norm,1Fam,SLvl,5,2004,2004,Gable,TA,PConc,TA,GLQ,Unf,384.0,GasA,Y,1374,2,1,3,1,Gd,1,BuiltIn,2,Y,2010,0
1320,9588,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,5,2007,2007,Gable,TA,PConc,TA,Unf,Unf,1482.0,GasA,Y,2574,2,1,3,1,Ex,1,BuiltIn,3,Y,2007,0
1321,2308,Pave,Lvl,NPkVill,Norm,Norm,TwnhsE,2Story,6,1976,1976,Gable,TA,CBlock,TA,ALQ,Unf,804.0,GasA,Y,1548,2,1,3,1,Gd,1,Detchd,2,Y,2007,0
1322,13383,Pave,Lvl,Mitchel,Norm,Norm,1Fam,1Story,5,1969,2000,Hip,TA,CBlock,TA,BLQ,Unf,1188.0,GasA,Y,1404,2,0,3,1,TA,1,Attchd,2,Y,2009,0
1323,9350,Pave,Lvl,NAmes,Norm,Norm,1Fam,2Story,6,1964,1964,Gable,TA,CBlock,TA,ALQ,Unf,720.0,GasA,Y,1440,1,1,4,1,TA,1,Attchd,2,Y,2006,0
1324,9892,Pave,Lvl,Mitchel,Norm,Norm,1Fam,1Story,5,1994,1995,Hip,Gd,PConc,Gd,GLQ,LwQ,1679.0,GasA,Y,1803,2,1,3,1,Gd,2,Attchd,2,Y,2010,0
1325,8777,Pave,Lvl,Edwards,RRA,Norm,Duplex,Fin,7,1900,2003,Gable,TA,CBlock,TA,ALQ,Unf,1272.0,GasA,Y,2200,2,2,4,2,TA,0,None,0,N,2008,0
1326,10541,Pave,Lvl,SawyerW,Norm,Norm,1Fam,SLvl,5,1996,1996,Gable,TA,PConc,TA,Unf,Unf,672.0,GasA,Y,2037,2,1,3,1,Gd,1,Attchd,2,Y,2008,0
1327,5940,Pave,Lvl,BrkSide,RRA,Norm,1Fam,1Story,7,1946,1950,Gable,TA,PConc,None,None,None,0.0,GasA,Y,896,1,0,2,1,TA,0,Detchd,1,Y,2008,0
1328,10284,Pave,Lvl,OldTown,Norm,Norm,1Fam,Fin,7,1925,1993,Gable,TA,CBlock,TA,ALQ,LwQ,1151.0,GasA,Y,1281,2,0,1,1,TA,0,Detchd,2,Y,2007,0
1329,9660,Pave,Lvl,NoRidge,Norm,Norm,1Fam,2Story,5,1998,1998,Gable,TA,PConc,TA,GLQ,Unf,1044.0,GasA,Y,1976,2,1,3,1,Gd,1,Attchd,3,Y,2006,0
1330,10179,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,5,1997,1997,Gable,TA,PConc,TA,ALQ,Unf,945.0,GasA,Y,1608,2,1,3,1,TA,1,Attchd,2,Y,2009,0
