Id,lot_area,street,land_cont,lot_config,neighborhood,cond_1,cond_2,bldg_type,style,overall_qual,overall_cond,yr_built,yr_remodeled,roof_style,roof_mater,exter_1,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_expo,bsmt_fin_1,bsmt_fin_1_sf,bsmt_fin_2,bsmt_fin_2_sf,bsmt_sf,heat,cent_air,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedrooms_gr,kitchen,kitch_qual,tot_rooms_gr,functional,fireplaces,garage_type,garage_car_size,garage_cond,paved_drive,porch_1,porch_2,porch_3,porch_4,porch_5,misc_val,year_sold,ms_subclass,lot_shape,sale_price,has_pool,functional_mapped,bsmt_baths,porch_sf
596,9100,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,338.0,Rec,466.0,925.0,GasA,Y,925,0.0,1.0,1,0,2,1,TA,5,Typ,0,Detchd,1,TA,Y,0,0,0,0,0,0,2009,20,Reg,117500,0,6,0.5,0
922,9600,Pave,HLS,Inside,Crawfor,Norm,Norm,1Fam,Fin,5,7,1940,1950,Gable,CompShg,MetalSd,None,Gd,Gd,BrkTil,TA,Fa,No,Rec,428.0,Unf,0.0,728.0,GasA,Y,1308,1.0,0.0,1,1,2,1,TA,7,Min2,2,Detchd,1,TA,Y,0,70,0,0,0,0,2009,50,IR1,160000,0,4,1.0,70
2065,14175,Pave,Bnk,Inside,Sawyer,Fa,Norm,1Fam,1Story,5,5,1956,1998,Hip,CompShg,BrkFace,None,TA,TA,CBlock,TA,TA,No,Rec,386.0,ALQ,522.0,1240.0,GasA,Y,1375,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1,TA,Y,0,0,0,0,0,0,2007,20,Reg,187000,0,6,1.0,0
1710,14277,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Mn,GLQ,938.0,Unf,0.0,1317.0,GasA,Y,2385,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,3,TA,Y,192,228,0,0,0,0,2007,60,Reg,350000,0,6,1.0,420
1034,9000,Pave,Lvl,FR2,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,None,TA,TA,CBlock,Gd,TA,Mn,Unf,0.0,Unf,0.0,896.0,GasA,Y,1792,0.0,0.0,2,2,4,2,TA,8,Typ,0,Detchd,2,TA,Y,0,45,0,0,0,0,2008,90,Reg,133000,0,6,0.0,45
1057,13693,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,1728.0,BLQ,495.0,2418.0,GasA,Y,2464,1.0,0.0,2,1,4,1,Ex,9,Typ,1,Attchd,3,TA,Y,358,78,0,0,0,0,2008,20,Reg,417500,0,6,1.0,436
470,3635,Pave,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,988.0,Unf,0.0,1386.0,GasA,Y,1569,0.0,1.0,2,0,1,1,Gd,7,Typ,1,Attchd,3,TA,Y,143,20,0,0,0,0,2009,120,Reg,175900,0,6,0.5,163
819,10933,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,9,5,2009,2009,Hip,CompShg,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,1021.0,Unf,0.0,1555.0,GasA,Y,1680,1.0,0.0,1,1,1,1,Ex,8,Typ,1,Attchd,3,TA,Y,185,24,0,0,0,0,2009,20,Reg,323262,0,6,1.0,209
2160,8450,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,Mn,GLQ,699.0,Unf,0.0,1337.0,GasA,Y,1337,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,2,TA,Y,0,39,0,0,0,0,2007,20,Reg,185000,0,6,1.0,39
2552,8550,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,8,1934,1950,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,574.0,Unf,0.0,816.0,GasA,Y,816,1.0,0.0,1,0,2,1,TA,4,Typ,1,Attchd,1,TA,Y,228,0,40,0,0,0,2006,30,Reg,129800,0,6,1.0,268
41,12182,Pave,Lvl,Corner,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,BLQ,1201.0,Unf,0.0,1541.0,GasA,Y,1541,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2,TA,Y,0,70,0,0,0,0,2010,20,Reg,220000,0,6,0.0,70
742,6120,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,Fin,4,7,1935,1995,Gable,CompShg,AsbShng,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,884.0,GasA,Y,1573,0.0,0.0,1,0,3,1,Gd,6,Typ,0,Detchd,1,TA,Y,0,0,54,0,120,0,2009,50,Reg,133000,0,6,0.0,174
686,10800,Pave,Lvl,Inside,NAmes,Artery,Norm,1Fam,Fin,4,7,1949,1996,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,832.0,GasA,Y,1461,0.0,0.0,2,0,4,1,TA,6,Typ,0,Detchd,1,TA,Y,0,204,0,0,0,0,2009,50,Reg,133500,0,6,0.0,204
314,12760,Pave,Lvl,Inside,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,CompShg,Plywood,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1958.0,GasA,Y,2048,0.0,0.0,3,0,5,2,TA,9,Typ,0,2Types,2,TA,Y,0,0,0,0,0,0,2010,90,IR1,170000,0,6,0.0,0
1630,7655,Pave,Lvl,CulDSac,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,903.0,GasA,Y,1642,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,2,TA,Y,290,84,0,0,0,0,2007,60,IR1,168000,0,6,0.0,374
191,10560,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,6,7,1922,1994,Gable,CompShg,Wd Sdng,None,TA,TA,CBlock,Fa,TA,No,Rec,283.0,Unf,0.0,738.0,GasA,Y,1470,0.0,0.0,1,1,2,1,TA,6,Min1,0,Detchd,2,TA,Y,0,0,0,0,0,0,2010,70,Reg,140750,0,5,0.0,0
1626,7500,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2003,Gable,CompShg,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,938.0,GasA,Y,2299,0.0,0.0,3,1,5,1,TA,7,Typ,1,Attchd,2,TA,Y,188,30,0,0,0,0,2007,60,Reg,204000,0,6,0.0,218
59,9505,Pave,Lvl,CulDSac,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,884.0,GasA,Y,2035,0.0,0.0,2,1,3,1,Gd,8,Typ,1,BuiltIn,2,TA,Y,144,48,0,0,0,0,2010,60,IR1,222500,0,6,0.0,192
2632,10205,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,Av,BLQ,784.0,Unf,0.0,925.0,GasA,Y,999,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1,TA,Y,150,72,0,0,0,0,2006,85,IR1,134500,0,6,1.0,222
1835,4379,Pave,Lvl,FR2,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2004,2004,Gable,CompShg,MetalSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,851.0,Unf,0.0,1378.0,GasA,Y,1378,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2,TA,Y,160,56,0,0,0,0,2007,120,IR1,214000,0,6,1.0,216
2675,7800,Pave,Lvl,Inside,OldTown,Artery,Norm,2fmCon,Fin,5,7,1939,1950,Gable,CompShg,MetalSd,None,TA,TA,CBlock,Gd,TA,Mn,Rec,507.0,Unf,0.0,793.0,GasA,Y,1118,1.0,0.0,1,0,3,1,TA,5,Typ,1,Detchd,2,TA,Y,0,0,0,0,271,0,2006,190,Reg,119900,0,6,1.0,271
1503,12108,Pave,Lvl,Inside,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,133.0,Unf,0.0,1440.0,GasA,N,1440,0.0,0.0,2,0,4,2,Fa,8,Typ,0,None,0,,Y,0,0,0,0,0,0,2008,90,Reg,118000,0,6,0.0,0
1963,7000,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,588.0,Unf,0.0,1010.0,GasA,Y,1134,0.0,0.0,1,0,2,1,TA,6,Typ,0,Attchd,1,TA,Y,0,16,0,0,0,0,2007,20,Reg,135000,0,6,0.0,16
1352,13053,Pave,Bnk,Inside,BrkSide,Norm,Norm,1Fam,Fin,6,7,1923,2000,Other,CompShg,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,833.0,GasA,Y,1848,0.0,0.0,1,1,4,1,Gd,8,Typ,1,Detchd,2,TA,N,0,0,0,0,220,0,2008,50,Reg,207000,0,6,0.0,220
1519,8400,Pave,Bnk,Inside,SWISU,Norm,Norm,1Fam,Fin,6,5,1925,1950,Gable,CompShg,MetalSd,None,TA,TA,PConc,TA,TA,No,Rec,423.0,Unf,0.0,1181.0,GasA,Y,1694,0.0,0.0,2,0,4,1,TA,7,Typ,1,Detchd,2,TA,Y,342,0,128,0,0,0,2008,50,Reg,136500,0,6,0.0,470
1305,6000,Pave,Lvl,Corner,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,901.0,GasA,Y,901,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1,TA,Y,0,0,0,0,0,0,2008,20,Reg,107900,0,6,0.0,0
2014,6240,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,Fin,6,5,1938,1950,Gable,CompShg,VinylSd,None,TA,TA,BrkTil,TA,TA,No,LwQ,52.0,Unf,0.0,861.0,GasA,Y,1409,1.0,0.0,1,1,3,1,TA,6,Typ,1,Detchd,2,TA,Y,225,0,84,0,0,0,2007,50,Reg,126000,0,6,1.0,309
1,31770,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,BrkFace,Stone,TA,TA,CBlock,TA,Gd,Gd,BLQ,639.0,Unf,0.0,1080.0,GasA,Y,1656,1.0,0.0,1,0,3,1,TA,7,Typ,2,Attchd,2,TA,P,210,62,0,0,0,0,2010,20,IR1,215000,0,6,1.0,272
1052,12474,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Av,GLQ,1280.0,Unf,0.0,1682.0,GasA,Y,2332,1.0,0.0,2,1,3,1,Ex,9,Typ,1,BuiltIn,3,TA,Y,196,134,0,0,0,0,2008,60,Reg,426000,0,6,1.0,330
622,9600,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,None,Gd,TA,CBlock,TA,TA,No,ALQ,607.0,Unf,0.0,1113.0,GasA,Y,1113,0.0,0.0,1,0,3,1,Gd,5,Typ,1,Attchd,1,TA,Y,0,80,120,0,0,0,2009,20,Reg,147000,0,6,0.0,200
913,8574,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1Story,6,8,1916,2000,Gable,CompShg,Stucco,None,Gd,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,GasA,Y,1232,0.0,0.0,1,0,3,1,Gd,6,Typ,1,Detchd,2,TA,Y,0,0,180,0,0,0,2009,30,Reg,147500,0,6,0.0,180
1058,14418,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,1375.0,Unf,0.0,1950.0,GasA,Y,1950,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Attchd,3,TA,Y,156,207,0,0,0,0,2008,20,IR1,383000,0,6,1.0,363
2348,10400,Pave,Lvl,Inside,,Norm,Norm,1Fam,1Story,7,5,1988,1988,Gable,CompShg,Wd Sdng,BrkFace,TA,TA,CBlock,Gd,TA,Av,GLQ,929.0,Unf,0.0,1845.0,GasA,Y,1872,0.0,1.0,2,0,3,1,TA,6,Typ,1,Attchd,2,TA,Y,197,39,0,0,0,0,2006,20,Reg,241500,0,6,0.5,236
1527,15564,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,Fin,6,6,1914,1995,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,676.0,GasA,Y,1264,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,2,TA,Y,424,0,0,0,0,400,2008,50,Reg,147500,0,6,0.0,424
1011,13543,Pave,HLS,Corner,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,16.0,Unf,0.0,1168.0,GasA,Y,2500,0.0,0.0,3,1,5,1,Ex,9,Typ,1,BuiltIn,3,TA,Y,192,32,0,0,0,0,2008,60,IR1,355000,0,6,0.0,224
1332,6130,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,Unfin,5,6,1924,1950,Gable,CompShg,MetalSd,None,TA,TA,BrkTil,TA,TA,No,ALQ,784.0,Unf,0.0,784.0,GasA,Y,784,1.0,0.0,1,0,2,1,Gd,5,Typ,0,None,0,,Y,0,0,116,0,0,0,2008,45,Reg,109500,0,6,1.0,116
709,5925,Pave,Lvl,Corner,OldTown,Norm,Norm,1Fam,1Story,3,4,1940,1950,Gable,CompShg,MetalSd,None,TA,Gd,BrkTil,None,None,,None,0.0,None,0.0,0.0,GasA,N,612,0.0,0.0,1,0,1,1,TA,4,Typ,0,Detchd,1,Fa,N,0,0,25,0,0,0,2009,30,Reg,45000,0,6,0.0,25
209,24090,Pave,Lvl,Inside,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,MetalSd,None,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1032.0,GasA,Y,2403,0.0,0.0,2,0,4,1,TA,10,Typ,2,Attchd,1,TA,Y,56,0,318,0,0,0,2010,70,Reg,244400,0,6,0.0,374
619,9600,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,GLQ,1285.0,Unf,0.0,1416.0,GasA,Y,1644,1.0,0.0,1,0,3,1,TA,7,Typ,2,Attchd,2,TA,Y,110,0,0,0,0,0,2009,20,Reg,167000,0,6,1.0,110
2150,8158,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,860.0,GasA,Y,1729,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,2,TA,Y,386,63,0,0,0,0,2007,60,Reg,200000,0,6,0.0,449
2704,5220,Pave,Lvl,Inside,SWISU,Norm,Norm,1Fam,1Story,5,3,1936,1950,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,830.0,GasA,Y,879,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1,TA,P,0,108,0,0,0,0,2006,30,IR1,80000,0,6,0.0,108
2839,8172,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,None,TA,TA,CBlock,TA,TA,No,Rec,167.0,Unf,0.0,864.0,GasA,Y,864,1.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,2,TA,N,0,0,0,0,0,0,2006,20,Reg,115000,0,6,1.0,0
1242,9000,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,Wd Sdng,BrkFace,TA,TA,CBlock,Gd,TA,No,LwQ,616.0,Unf,0.0,1196.0,GasA,Y,1196,1.0,0.0,1,0,2,1,TA,6,Typ,1,Attchd,1,TA,Y,0,44,0,0,0,0,2008,20,Reg,139000,0,6,1.0,44
2714,7844,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,209.0,Unf,0.0,672.0,GasA,Y,1400,0.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,2,TA,Y,0,0,0,0,0,0,2006,60,Reg,149500,0,6,0.0,0
799,9084,Pave,Lvl,Inside,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,755.0,GasA,Y,1510,1.0,0.0,1,0,4,1,TA,7,Typ,1,Detchd,1,Fa,P,120,0,0,0,0,0,2009,70,Reg,108000,0,6,1.0,120
1260,10800,Pave,Lvl,Inside,OldTown,Norm,Norm,2fmCon,2Story,4,7,1900,2000,Gable,CompShg,MetalSd,None,TA,TA,BrkTil,None,None,,None,0.0,None,0.0,0.0,GasA,N,1294,0.0,0.0,2,0,3,2,TA,7,Typ,0,None,0,,N,220,114,210,0,0,0,2008,190,Reg,106250,0,6,0.0,544
2107,8556,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1240.0,GasA,Y,1240,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,3,TA,Y,140,93,0,0,0,0,2007,20,Reg,194000,0,6,0.0,233
2486,9100,Pave,Lvl,Inside,Sawyer,RRA,Norm,1Fam,1Story,5,4,1962,1962,Hip,CompShg,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,36.0,Unf,0.0,988.0,GasA,Y,988,1.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,2,TA,Y,0,0,0,0,0,0,2006,20,Reg,129500,0,6,1.0,0
1911,8668,Pave,Lvl,Corner,NAmes,Norm,Norm,Duplex,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1560.0,GasA,Y,1560,0.0,0.0,2,0,4,2,TA,8,Typ,0,Detchd,3,TA,Y,0,0,0,0,0,0,2007,90,Reg,126000,0,6,0.0,0
896,11767,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,None,TA,TA,CBlock,Fa,TA,Mn,Rec,1078.0,Unf,0.0,1078.0,GasA,Y,1368,1.0,0.0,1,0,3,1,TA,6,Min1,0,Attchd,1,TA,Y,0,41,211,0,0,900,2009,20,Reg,120000,0,5,1.0,252
272,8400,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,712.0,Unf,0.0,1473.0,GasA,Y,1484,1.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2,TA,Y,0,35,0,144,0,0,2010,20,Reg,213000,0,6,1.0,179
2521,3874,Pave,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,None,Gd,TA,CBlock,Gd,TA,Gd,GLQ,807.0,Unf,0.0,1226.0,GasA,Y,1226,1.0,0.0,1,0,1,1,Gd,4,Typ,1,Attchd,2,TA,Y,133,78,0,0,0,0,2006,120,IR1,190000,0,6,1.0,211
2324,8076,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,1Story,6,6,1993,1994,Gable,CompShg,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,705.0,Unf,0.0,1160.0,GasA,Y,1169,0.0,1.0,2,0,3,1,TA,6,Typ,1,Attchd,2,TA,Y,0,26,0,0,144,0,2006,20,IR1,183500,0,6,0.5,170
1953,10090,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,7,5,1963,1999,Gable,CompShg,Plywood,BrkFace,TA,TA,CBlock,TA,TA,Av,Rec,242.0,ALQ,483.0,725.0,GasA,Y,1651,0.0,1.0,2,0,4,1,TA,6,Typ,2,BuiltIn,1,TA,Y,460,46,0,0,165,0,2007,80,IR1,172000,0,6,0.5,671
887,8877,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,Mn,ALQ,690.0,Unf,0.0,816.0,GasA,Y,816,1.0,0.0,1,0,2,1,TA,3,Typ,1,Detchd,1,Fa,Y,0,0,0,0,0,0,2009,20,Reg,100000,0,6,1.0,0
1479,11058,Pave,Lvl,Corner,CollgCr,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,56.0,Unf,0.0,1564.0,GasA,Y,1564,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,3,TA,Y,0,24,0,0,0,0,2008,20,Reg,218836,0,6,0.0,24
1317,10800,Pave,Lvl,Inside,OldTown,Norm,Norm,2fmCon,Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,482.0,GasA,N,1912,0.0,0.0,2,0,3,2,TA,7,Typ,1,Detchd,2,TA,Y,0,25,212,0,0,0,2008,190,Reg,163000,0,6,0.0,237
1750,10936,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1510.0,GasA,Y,1525,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Attchd,2,TA,Y,100,18,0,0,0,0,2007,20,IR1,206580,0,6,0.0,118
2815,8461,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,GasA,Y,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,2,TA,Y,0,24,0,0,0,0,2006,60,Reg,163990,0,6,0.0,24
2692,7518,Pave,Lvl,FR3,IDOTRR,Norm,Norm,1Fam,2Story,5,8,1910,2004,Gable,CompShg,AsbShng,None,Fa,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,396.0,GasA,Y,1330,0.0,0.0,1,0,3,1,TA,7,Typ,0,Detchd,1,TA,N,0,72,45,0,0,0,2006,70,Reg,116500,0,6,0.0,117
1090,8010,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,GasA,Y,1720,0.0,0.0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2,TA,Y,138,48,0,0,0,0,2008,60,IR1,188000,0,6,0.0,186
1912,10050,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SFoyer,5,6,1966,1966,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,602.0,Unf,0.0,793.0,GasA,Y,1280,0.0,1.0,2,0,3,1,TA,6,Typ,1,Basment,2,TA,Y,140,40,0,0,0,0,2007,85,IR1,175000,0,6,0.5,180
1634,4740,Pave,Lvl,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1988,Gable,CompShg,CemntBd,None,Gd,TA,CBlock,Gd,TA,Gd,GLQ,248.0,Unf,0.0,1166.0,GasA,Y,1179,1.0,0.0,2,0,2,1,TA,5,Typ,0,Attchd,2,TA,Y,0,108,0,0,135,0,2007,120,IR1,182000,0,6,1.0,243
1974,6978,Pave,Bnk,Inside,OldTown,Artery,Norm,1Fam,1Story,5,7,1926,1980,Gable,CompShg,MetalSd,None,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,850.0,GasA,Y,960,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,2,TA,Y,0,0,116,0,0,0,2007,30,Reg,103000,0,6,0.0,116
1764,11400,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,1282.0,Unf,0.0,2633.0,GasA,Y,2633,1.0,0.0,2,1,2,1,Ex,8,Typ,2,Attchd,3,TA,Y,314,140,0,0,0,0,2007,20,Reg,466500,0,6,1.0,454
634,9240,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,8,1959,1998,Hip,CompShg,MetalSd,None,Gd,TA,CBlock,TA,TA,No,ALQ,708.0,Unf,0.0,988.0,GasA,Y,988,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,1,TA,Y,156,0,0,0,0,0,2009,20,IR1,149500,0,6,1.0,156
1683,2304,Pave,Lvl,Inside,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1978,1978,Gable,CompShg,Plywood,None,TA,TA,CBlock,Gd,TA,No,GLQ,632.0,Unf,6.0,1061.0,GasA,Y,1055,0.0,0.0,2,0,2,1,TA,4,Typ,0,Attchd,1,TA,Y,108,32,0,0,0,0,2007,120,Reg,142500,0,6,0.0,140
2199,7223,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1Story,5,5,1926,1950,Hip,CompShg,Stucco,None,TA,TA,PConc,TA,TA,Mn,BLQ,319.0,Unf,0.0,1290.0,GasA,Y,1422,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1,TA,Y,0,0,64,0,0,0,2007,30,Reg,136500,0,6,0.0,64
2789,3612,Pave,Lvl,Inside,Somerst,Norm,Norm,Twnhs,2Story,6,5,1993,1994,Gable,CompShg,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,338.0,Unf,0.0,630.0,GasA,Y,1320,0.0,0.0,2,1,3,1,TA,5,Typ,0,Detchd,2,TA,Y,0,48,0,0,0,0,2006,160,IR1,137000,0,6,0.0,48
