Id,ms_zoning,lot_area,street,land_cont,lot_config,neighborhood,cond_1,cond_2,bldg_type,style,overall_qual,overall_cond,yr_built,yr_remodeled,roof_style,roof_mater,exter_1,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_expo,bsmt_fin_1,bsmt_fin_1_sf,bsmt_fin_2,bsmt_fin_2_sf,bsmt_sf,heat,cent_air,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedrooms_gr,kitchen,kitch_qual,tot_rooms_gr,functional,fireplaces,garage_type,garage_finish,garage_car_size,garage_qual,garage_cond,paved_drive,misc_val,year_sold,ms_subclass,lot_shape,wood_deck_sf,sale_price,has_pool,functional_mapped,bsmt_baths
2144,RL,7200,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,4,8,1972,2006,Gable,CompShg,Plywood,None,TA,Gd,CBlock,TA,TA,No,Rec,385.0,Unf,0.0,385.0,GasA,Y,875,0.0,0.0,1,0,3,1,Gd,5,Typ,0,Detchd,Unf,2,TA,TA,Y,0,2007,20,Reg,352,117000,0,6,0.0
2697,RM,6780,Pave,Lvl,Inside,IDOTRR,Norm,Norm,2fmCon,Fin,6,8,1935,1982,Gable,CompShg,Wd Sdng,None,TA,Fa,CBlock,TA,TA,Av,GLQ,490.0,Unf,0.0,520.0,GasA,N,754,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,,0,,,N,0,2006,190,Reg,53,84500,0,6,1.0
1403,RL,53227,Pave,Low,CulDSac,ClearCr,Norm,Norm,1Fam,1Story,4,6,1954,1994,Other,Tar&Grv,Plywood,None,TA,TA,CBlock,Gd,TA,Gd,BLQ,1116.0,Unf,0.0,1364.0,GasA,Y,1663,1.0,0.0,1,0,2,1,Gd,6,Min1,2,Attchd,Fin,2,TA,TA,Y,0,2008,20,IR1,224,256000,0,5,1.0
596,RL,9100,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,338.0,Rec,466.0,925.0,GasA,Y,925,0.0,1.0,1,0,2,1,TA,5,Typ,0,Detchd,Unf,1,TA,TA,Y,0,2009,20,Reg,0,117500,0,6,0.5
922,RL,9600,Pave,HLS,Inside,Crawfor,Norm,Norm,1Fam,Fin,5,7,1940,1950,Gable,CompShg,MetalSd,None,Gd,Gd,BrkTil,TA,Fa,No,Rec,428.0,Unf,0.0,728.0,GasA,Y,1308,1.0,0.0,1,1,2,1,TA,7,Min2,2,Detchd,Unf,1,TA,TA,Y,0,2009,50,IR1,0,160000,0,4,1.0
2065,RL,14175,Pave,Bnk,Inside,Sawyer,Fa,Norm,1Fam,1Story,5,5,1956,1998,Hip,CompShg,BrkFace,None,TA,TA,CBlock,TA,TA,No,Rec,386.0,ALQ,522.0,1240.0,GasA,Y,1375,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,Unf,1,TA,TA,Y,0,2007,20,Reg,0,187000,0,6,1.0
1710,RL,14277,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Mn,GLQ,938.0,Unf,0.0,1317.0,GasA,Y,2385,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,Fin,3,TA,TA,Y,0,2007,60,Reg,192,350000,0,6,1.0
1034,RL,9000,Pave,Lvl,FR2,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,None,TA,TA,CBlock,Gd,TA,Mn,Unf,0.0,Unf,0.0,896.0,GasA,Y,1792,0.0,0.0,2,2,4,2,TA,8,Typ,0,Detchd,Unf,2,TA,TA,Y,0,2008,90,Reg,0,133000,0,6,0.0
1057,RL,13693,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,1728.0,BLQ,495.0,2418.0,GasA,Y,2464,1.0,0.0,2,1,4,1,Ex,9,Typ,1,Attchd,Fin,3,TA,TA,Y,0,2008,20,Reg,358,417500,0,6,1.0
470,RL,3635,Pave,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,988.0,Unf,0.0,1386.0,GasA,Y,1569,0.0,1.0,2,0,1,1,Gd,7,Typ,1,Attchd,RFn,3,TA,TA,Y,0,2009,120,Reg,143,175900,0,6,0.5
819,RL,10933,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,9,5,2009,2009,Hip,CompShg,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,1021.0,Unf,0.0,1555.0,GasA,Y,1680,1.0,0.0,1,1,1,1,Ex,8,Typ,1,Attchd,Fin,3,TA,TA,Y,0,2009,20,Reg,185,323262,0,6,1.0
2160,RL,8450,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,Mn,GLQ,699.0,Unf,0.0,1337.0,GasA,Y,1337,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,RFn,2,TA,TA,Y,0,2007,20,Reg,0,185000,0,6,1.0
2552,RL,8550,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,8,1934,1950,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,574.0,Unf,0.0,816.0,GasA,Y,816,1.0,0.0,1,0,2,1,TA,4,Typ,1,Attchd,Unf,1,TA,TA,Y,0,2006,30,Reg,228,129800,0,6,1.0
41,RL,12182,Pave,Lvl,Corner,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,BLQ,1201.0,Unf,0.0,1541.0,GasA,Y,1541,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,RFn,2,TA,TA,Y,0,2010,20,Reg,0,220000,0,6,0.0
742,RM,6120,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,Fin,4,7,1935,1995,Gable,CompShg,AsbShng,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,884.0,GasA,Y,1573,0.0,0.0,1,0,3,1,Gd,6,Typ,0,Detchd,Unf,1,TA,TA,Y,0,2009,50,Reg,0,133000,0,6,0.0
686,RL,10800,Pave,Lvl,Inside,NAmes,Artery,Norm,1Fam,Fin,4,7,1949,1996,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,832.0,GasA,Y,1461,0.0,0.0,2,0,4,1,TA,6,Typ,0,Detchd,Unf,1,TA,TA,Y,0,2009,50,Reg,0,133500,0,6,0.0
314,RL,12760,Pave,Lvl,Inside,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,CompShg,Plywood,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1958.0,GasA,Y,2048,0.0,0.0,3,0,5,2,TA,9,Typ,0,2Types,Unf,2,TA,TA,Y,0,2010,90,IR1,0,170000,0,6,0.0
1630,RL,7655,Pave,Lvl,CulDSac,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,903.0,GasA,Y,1642,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,RFn,2,TA,TA,Y,0,2007,60,IR1,290,168000,0,6,0.0
191,RM,10560,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,6,7,1922,1994,Gable,CompShg,Wd Sdng,None,TA,TA,CBlock,Fa,TA,No,Rec,283.0,Unf,0.0,738.0,GasA,Y,1470,0.0,0.0,1,1,2,1,TA,6,Min1,0,Detchd,Unf,2,TA,TA,Y,0,2010,70,Reg,0,140750,0,5,0.0
1626,RL,7500,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2003,Gable,CompShg,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,938.0,GasA,Y,2299,0.0,0.0,3,1,5,1,TA,7,Typ,1,Attchd,Fin,2,TA,TA,Y,0,2007,60,Reg,188,204000,0,6,0.0
59,RL,9505,Pave,Lvl,CulDSac,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,884.0,GasA,Y,2035,0.0,0.0,2,1,3,1,Gd,8,Typ,1,BuiltIn,Fin,2,TA,TA,Y,0,2010,60,IR1,144,222500,0,6,0.0
2632,RL,10205,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,Av,BLQ,784.0,Unf,0.0,925.0,GasA,Y,999,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,Unf,1,TA,TA,Y,0,2006,85,IR1,150,134500,0,6,1.0
1835,FV,4379,Pave,Lvl,FR2,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2004,2004,Gable,CompShg,MetalSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,851.0,Unf,0.0,1378.0,GasA,Y,1378,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,Fin,2,TA,TA,Y,0,2007,120,IR1,160,214000,0,6,1.0
2675,RM,7800,Pave,Lvl,Inside,OldTown,Artery,Norm,2fmCon,Fin,5,7,1939,1950,Gable,CompShg,MetalSd,None,TA,TA,CBlock,Gd,TA,Mn,Rec,507.0,Unf,0.0,793.0,GasA,Y,1118,1.0,0.0,1,0,3,1,TA,5,Typ,1,Detchd,Unf,2,TA,TA,Y,0,2006,190,Reg,0,119900,0,6,1.0
1503,RL,12108,Pave,Lvl,Inside,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,133.0,Unf,0.0,1440.0,GasA,N,1440,0.0,0.0,2,0,4,2,Fa,8,Typ,0,None,,0,,,Y,0,2008,90,Reg,0,118000,0,6,0.0
1963,RL,7000,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,588.0,Unf,0.0,1010.0,GasA,Y,1134,0.0,0.0,1,0,2,1,TA,6,Typ,0,Attchd,RFn,1,TA,TA,Y,0,2007,20,Reg,0,135000,0,6,0.0
1352,RL,13053,Pave,Bnk,Inside,BrkSide,Norm,Norm,1Fam,Fin,6,7,1923,2000,Other,CompShg,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,833.0,GasA,Y,1848,0.0,0.0,1,1,4,1,Gd,8,Typ,1,Detchd,Unf,2,TA,TA,N,0,2008,50,Reg,0,207000,0,6,0.0
1519,RL,8400,Pave,Bnk,Inside,SWISU,Norm,Norm,1Fam,Fin,6,5,1925,1950,Gable,CompShg,MetalSd,None,TA,TA,PConc,TA,TA,No,Rec,423.0,Unf,0.0,1181.0,GasA,Y,1694,0.0,0.0,2,0,4,1,TA,7,Typ,1,Detchd,Unf,2,TA,TA,Y,0,2008,50,Reg,342,136500,0,6,0.0
1305,RM,6000,Pave,Lvl,Corner,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,901.0,GasA,Y,901,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,Unf,1,Fa,TA,Y,0,2008,20,Reg,0,107900,0,6,0.0
2014,RM,6240,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,Fin,6,5,1938,1950,Gable,CompShg,VinylSd,None,TA,TA,BrkTil,TA,TA,No,LwQ,52.0,Unf,0.0,861.0,GasA,Y,1409,1.0,0.0,1,1,3,1,TA,6,Typ,1,Detchd,Unf,2,TA,TA,Y,0,2007,50,Reg,225,126000,0,6,1.0
1,RL,31770,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,BrkFace,Stone,TA,TA,CBlock,TA,Gd,Gd,BLQ,639.0,Unf,0.0,1080.0,GasA,Y,1656,1.0,0.0,1,0,3,1,TA,7,Typ,2,Attchd,Fin,2,TA,TA,P,0,2010,20,IR1,210,215000,0,6,1.0
1052,RL,12474,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Av,GLQ,1280.0,Unf,0.0,1682.0,GasA,Y,2332,1.0,0.0,2,1,3,1,Ex,9,Typ,1,BuiltIn,Fin,3,TA,TA,Y,0,2008,60,Reg,196,426000,0,6,1.0
622,RL,9600,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,None,Gd,TA,CBlock,TA,TA,No,ALQ,607.0,Unf,0.0,1113.0,GasA,Y,1113,0.0,0.0,1,0,3,1,Gd,5,Typ,1,Attchd,Unf,1,TA,TA,Y,0,2009,20,Reg,0,147000,0,6,0.0
913,RL,8574,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1Story,6,8,1916,2000,Gable,CompShg,Stucco,None,Gd,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,GasA,Y,1232,0.0,0.0,1,0,3,1,Gd,6,Typ,1,Detchd,Unf,2,TA,TA,Y,0,2009,30,Reg,0,147500,0,6,0.0
1058,RL,14418,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,1375.0,Unf,0.0,1950.0,GasA,Y,1950,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Attchd,Fin,3,TA,TA,Y,0,2008,20,IR1,156,383000,0,6,1.0
2348,RL,10400,Pave,Lvl,Inside,,Norm,Norm,1Fam,1Story,7,5,1988,1988,Gable,CompShg,Wd Sdng,BrkFace,TA,TA,CBlock,Gd,TA,Av,GLQ,929.0,Unf,0.0,1845.0,GasA,Y,1872,0.0,1.0,2,0,3,1,TA,6,Typ,1,Attchd,Fin,2,TA,TA,Y,0,2006,20,Reg,197,241500,0,6,0.5
1527,RL,15564,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,Fin,6,6,1914,1995,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,676.0,GasA,Y,1264,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,Unf,2,TA,TA,Y,400,2008,50,Reg,424,147500,0,6,0.0
1011,RL,13543,Pave,HLS,Corner,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,16.0,Unf,0.0,1168.0,GasA,Y,2500,0.0,0.0,3,1,5,1,Ex,9,Typ,1,BuiltIn,Fin,3,TA,TA,Y,0,2008,60,IR1,192,355000,0,6,0.0
1332,RM,6130,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,Unfin,5,6,1924,1950,Gable,CompShg,MetalSd,None,TA,TA,BrkTil,TA,TA,No,ALQ,784.0,Unf,0.0,784.0,GasA,Y,784,1.0,0.0,1,0,2,1,Gd,5,Typ,0,None,,0,,,Y,0,2008,45,Reg,0,109500,0,6,1.0
709,RM,5925,Pave,Lvl,Corner,OldTown,Norm,Norm,1Fam,1Story,3,4,1940,1950,Gable,CompShg,MetalSd,None,TA,Gd,BrkTil,None,None,,None,0.0,None,0.0,0.0,GasA,N,612,0.0,0.0,1,0,1,1,TA,4,Typ,0,Detchd,Unf,1,TA,Fa,N,0,2009,30,Reg,0,45000,0,6,0.0
209,RL,24090,Pave,Lvl,Inside,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,MetalSd,None,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1032.0,GasA,Y,2403,0.0,0.0,2,0,4,1,TA,10,Typ,2,Attchd,Unf,1,TA,TA,Y,0,2010,70,Reg,56,244400,0,6,0.0
619,RL,9600,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,GLQ,1285.0,Unf,0.0,1416.0,GasA,Y,1644,1.0,0.0,1,0,3,1,TA,7,Typ,2,Attchd,Fin,2,TA,TA,Y,0,2009,20,Reg,110,167000,0,6,1.0
2150,RL,8158,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,860.0,GasA,Y,1729,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,Fin,2,TA,TA,Y,0,2007,60,Reg,386,200000,0,6,0.0
2704,RL,5220,Pave,Lvl,Inside,SWISU,Norm,Norm,1Fam,1Story,5,3,1936,1950,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,830.0,GasA,Y,879,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,Unf,1,TA,TA,P,0,2006,30,IR1,0,80000,0,6,0.0
2839,RL,8172,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,None,TA,TA,CBlock,TA,TA,No,Rec,167.0,Unf,0.0,864.0,GasA,Y,864,1.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,Unf,2,TA,TA,N,0,2006,20,Reg,0,115000,0,6,1.0
1242,RL,9000,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,Wd Sdng,BrkFace,TA,TA,CBlock,Gd,TA,No,LwQ,616.0,Unf,0.0,1196.0,GasA,Y,1196,1.0,0.0,1,0,2,1,TA,6,Typ,1,Attchd,RFn,1,TA,TA,Y,0,2008,20,Reg,0,139000,0,6,1.0
2714,RL,7844,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,209.0,Unf,0.0,672.0,GasA,Y,1400,0.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,Fin,2,TA,TA,Y,0,2006,60,Reg,0,149500,0,6,0.0
799,RL,9084,Pave,Lvl,Inside,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,755.0,GasA,Y,1510,1.0,0.0,1,0,4,1,TA,7,Typ,1,Detchd,Unf,1,Fa,Fa,P,0,2009,70,Reg,120,108000,0,6,1.0
1260,RL,10800,Pave,Lvl,Inside,OldTown,Norm,Norm,2fmCon,2Story,4,7,1900,2000,Gable,CompShg,MetalSd,None,TA,TA,BrkTil,None,None,,None,0.0,None,0.0,0.0,GasA,N,1294,0.0,0.0,2,0,3,2,TA,7,Typ,0,None,,0,,,N,0,2008,190,Reg,220,106250,0,6,0.0
2107,RL,8556,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1240.0,GasA,Y,1240,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,RFn,3,TA,TA,Y,0,2007,20,Reg,140,194000,0,6,0.0
2486,RL,9100,Pave,Lvl,Inside,Sawyer,RRA,Norm,1Fam,1Story,5,4,1962,1962,Hip,CompShg,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,36.0,Unf,0.0,988.0,GasA,Y,988,1.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,Unf,2,TA,TA,Y,0,2006,20,Reg,0,129500,0,6,1.0
1911,RL,8668,Pave,Lvl,Corner,NAmes,Norm,Norm,Duplex,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1560.0,GasA,Y,1560,0.0,0.0,2,0,4,2,TA,8,Typ,0,Detchd,Unf,3,TA,TA,Y,0,2007,90,Reg,0,126000,0,6,0.0
896,RL,11767,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,None,TA,TA,CBlock,Fa,TA,Mn,Rec,1078.0,Unf,0.0,1078.0,GasA,Y,1368,1.0,0.0,1,0,3,1,TA,6,Min1,0,Attchd,RFn,1,TA,TA,Y,900,2009,20,Reg,0,120000,0,5,1.0
272,RL,8400,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,712.0,Unf,0.0,1473.0,GasA,Y,1484,1.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,RFn,2,TA,TA,Y,0,2010,20,Reg,0,213000,0,6,1.0
2521,RL,3874,Pave,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,None,Gd,TA,CBlock,Gd,TA,Gd,GLQ,807.0,Unf,0.0,1226.0,GasA,Y,1226,1.0,0.0,1,0,1,1,Gd,4,Typ,1,Attchd,Fin,2,TA,TA,Y,0,2006,120,IR1,133,190000,0,6,1.0
2324,RL,8076,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,1Story,6,6,1993,1994,Gable,CompShg,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,705.0,Unf,0.0,1160.0,GasA,Y,1169,0.0,1.0,2,0,3,1,TA,6,Typ,1,Attchd,Fin,2,TA,TA,Y,0,2006,20,IR1,0,183500,0,6,0.5
1953,RL,10090,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,7,5,1963,1999,Gable,CompShg,Plywood,BrkFace,TA,TA,CBlock,TA,TA,Av,Rec,242.0,ALQ,483.0,725.0,GasA,Y,1651,0.0,1.0,2,0,4,1,TA,6,Typ,2,BuiltIn,Unf,1,TA,TA,Y,0,2007,80,IR1,460,172000,0,6,0.5
887,RL,8877,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,Mn,ALQ,690.0,Unf,0.0,816.0,GasA,Y,816,1.0,0.0,1,0,2,1,TA,3,Typ,1,Detchd,Unf,1,Fa,Fa,Y,0,2009,20,Reg,0,100000,0,6,1.0
1479,RL,11058,Pave,Lvl,Corner,CollgCr,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,56.0,Unf,0.0,1564.0,GasA,Y,1564,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,RFn,3,TA,TA,Y,0,2008,20,Reg,0,218836,0,6,0.0
1317,RM,10800,Pave,Lvl,Inside,OldTown,Norm,Norm,2fmCon,Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,482.0,GasA,N,1912,0.0,0.0,2,0,3,2,TA,7,Typ,1,Detchd,Unf,2,Gd,TA,Y,0,2008,190,Reg,0,163000,0,6,0.0
1750,RL,10936,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1510.0,GasA,Y,1525,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Attchd,RFn,2,TA,TA,Y,0,2007,20,IR1,100,206580,0,6,0.0
2815,RL,8461,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,GasA,Y,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,Fin,2,TA,TA,Y,0,2006,60,Reg,0,163990,0,6,0.0
2692,RM,7518,Pave,Lvl,FR3,IDOTRR,Norm,Norm,1Fam,2Story,5,8,1910,2004,Gable,CompShg,AsbShng,None,Fa,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,396.0,GasA,Y,1330,0.0,0.0,1,0,3,1,TA,7,Typ,0,Detchd,Unf,1,TA,TA,N,0,2006,70,Reg,0,116500,0,6,0.0
1090,RL,8010,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,GasA,Y,1720,0.0,0.0,2,1,3,1,Gd,7,Typ,1,BuiltIn,Fin,2,TA,TA,Y,0,2008,60,IR1,138,188000,0,6,0.0
1912,RL,10050,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SFoyer,5,6,1966,1966,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,602.0,Unf,0.0,793.0,GasA,Y,1280,0.0,1.0,2,0,3,1,TA,6,Typ,1,Basment,Fin,2,TA,TA,Y,0,2007,85,IR1,140,175000,0,6,0.5
1634,RL,4740,Pave,Lvl,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1988,Gable,CompShg,CemntBd,None,Gd,TA,CBlock,Gd,TA,Gd,GLQ,248.0,Unf,0.0,1166.0,GasA,Y,1179,1.0,0.0,2,0,2,1,TA,5,Typ,0,Attchd,RFn,2,TA,TA,Y,0,2007,120,IR1,0,182000,0,6,1.0
1974,RM,6978,Pave,Bnk,Inside,OldTown,Artery,Norm,1Fam,1Story,5,7,1926,1980,Gable,CompShg,MetalSd,None,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,850.0,GasA,Y,960,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,RFn,2,TA,TA,Y,0,2007,30,Reg,0,103000,0,6,0.0
1764,RL,11400,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,1282.0,Unf,0.0,2633.0,GasA,Y,2633,1.0,0.0,2,1,2,1,Ex,8,Typ,2,Attchd,RFn,3,TA,TA,Y,0,2007,20,Reg,314,466500,0,6,1.0
634,RL,9240,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,8,1959,1998,Hip,CompShg,MetalSd,None,Gd,TA,CBlock,TA,TA,No,ALQ,708.0,Unf,0.0,988.0,GasA,Y,988,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,Unf,1,TA,TA,Y,0,2009,20,IR1,156,149500,0,6,1.0
