Id,lot_area,street,land_cont,lot_config,neighborhood,cond_1,cond_2,bldg_type,style,overall_qual,overall_cond,yr_built,yr_remodeled,roof_style,roof_mater,exter_1,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_expo,bsmt_fin_1,bsmt_fin_1_sf,bsmt_fin_2,bsmt_fin_2_sf,bsmt_sf,heat,cent_air,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedrooms_gr,kitchen,kitch_qual,tot_rooms_gr,functional,fireplaces,garage_type,garage_car_size,garage_cond,paved_drive,porch_1,porch_2,porch_3,porch_4,porch_5,misc_val,year_sold,ms_subclass,lot_shape,sale_price,has_pool,functional_mapped,bsmt_baths,porch_sf,full_bath_shift,half_bath_shift,bedrooms_gr_shift,fireplaces_shift,garage_car_size_shift,lot_area_scaled_mm,bsmt_fin_1_sf_scaled_mm,bsmt_fin_2_sf_scaled_mm,bsmt_sf_scaled_mm,gr_liv_area_scaled_mm,tot_rooms_gr_gr_liv_area,tot_rooms_gr_bedroom_gr,full_bath_gr_liv_area,gar_car_size_overall_qual,yr_built_overall_qual,bsmt_sf_gr_liv_area,functional_mapped_overall_qual,full_bath_gr_liv_area_log,tot_rooms_gr_bedroom_gr_log,lot_area_scaled_mm_log,gr_liv_area_scaled_mm_log,bsmt_fin_1_sf_scaled_mm_log,bsmt_fin_2_sf_scaled_mm_log,bsmt_sf_scaled_mm_log,bedrooms_gr_shift_log,tot_rooms_gr_log,tot_rooms_gr_gr_liv_area_log,lot_area_log,gr_liv_area_log
2147,11354,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,None,Gd,TA,PConc,TA,TA,Gd,GLQ,1412.0,Unf,0.0,1673.0,GasA,Y,1673,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2,TA,Y,306,113,0,0,116,0,2007,20,Reg,270000,0,6,1.0,535,3,1,4,2,3,1.0637539632213062,1.6453382084095063,1.0,1.5218340611353711,1.3841078600114745,11711,28,5019,21,14000,3346.0,42,8.520985989654934,3.332204510175204,0.061804126605962316,0.32505578769312005,0.49794596090232945,0.0,0.4199162266463389,1.3862943611198906,1.9459101490553132,9.368283850042138,9.337325383730672,7.422373700986824
249,9069,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,SFoyer,6,6,1992,1992,Gable,CompShg,HdBoard,None,TA,TA,PConc,Gd,TA,Av,GLQ,747.0,Unf,0.0,936.0,GasA,Y,996,1.0,0.0,1,0,2,1,Gd,5,Typ,0,Attchd,2,TA,Y,120,0,0,0,0,0,2010,85,Reg,147000,0,6,1.0,120,2,1,3,1,3,1.0492644261255548,1.3414076782449726,1.0,1.2919525888958203,1.1899024670109006,4980,15,1992,18,11952,1932.0,36,7.596894438144544,2.70805020110221,0.04808937212494743,0.1738713432694516,0.29371956872032506,0.0,0.2561547087860312,1.0986122886681098,1.6094379124341003,8.513185170018698,9.112617283447568,6.903747257584598
162,8064,Pave,Lvl,Inside,NAmes,Artery,Norm,1Fam,Fin,6,8,1948,2004,Gable,CompShg,WdShing,None,TA,TA,CBlock,TA,TA,No,ALQ,481.0,Rec,174.0,816.0,GasA,Y,1224,1.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1,TA,Y,414,0,0,0,0,0,2010,50,Reg,132000,0,6,1.0,414,2,1,4,1,2,1.0428915662650602,1.219835466179159,1.1180461329715061,1.2545227698066126,1.25530694205393,6120,20,2448,12,11688,2040.0,36,7.803026643632217,2.995732273553991,0.041997207301573414,0.2273801180218509,0.19871598586265232,0.11158263772013512,0.2267552371630991,1.3862943611198906,1.6094379124341003,8.719317375506371,8.99516499031115,7.1098794630722715
664,5400,Pave,Lvl,Corner,OldTown,Artery,Norm,1Fam,Fin,4,6,1920,1950,Gable,CompShg,Other,None,Fa,TA,PConc,TA,TA,No,ALQ,315.0,Rec,105.0,840.0,GasA,Y,1374,0.0,0.0,1,0,2,1,TA,6,Typ,0,Detchd,1,TA,Y,0,0,198,0,0,0,2009,50,Reg,105000,0,6,0.0,198,2,1,3,1,2,1.025998731769182,1.143967093235832,1.0712347354138398,1.262008733624454,1.2983362019506597,8244,18,2748,8,7680,2214.0,24,7.91862865334224,2.8903717578961645,0.025666510655398725,0.2610836001135164,0.13450212788990246,0.06881194150636014,0.23270468455819246,1.0986122886681098,1.791759469228055,9.01724094201035,8.594154232552366,7.2254814727822945
1516,5687,Pave,Bnk,Inside,SWISU,Norm,Norm,2fmCon,2Story,5,6,1912,2000,Gable,CompShg,VinylSd,None,TA,Fa,PConc,TA,Fa,No,Rec,210.0,Unf,0.0,780.0,GasA,N,1716,1.0,0.0,2,0,6,1,Fa,9,Typ,0,None,0,,N,0,184,0,0,0,0,2008,190,Reg,135900,0,6,1.0,184,3,1,7,1,1,1.0278186429930247,1.0959780621572213,1.0,1.2432938240798503,1.3964429145152035,15444,63,5148,5,9560,2496.0,30,8.546363568716018,4.143134726391533,0.027438734147646776,0.3339282280274515,0.09164717204558778,0.0,0.21776416760324183,1.9459101490553132,2.1972245773362196,9.644975857384127,8.645938147306799,7.447751280047908
16,53504,Pave,HLS,CulDSac,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,BrkFace,Ex,TA,PConc,Gd,TA,Gd,ALQ,1416.0,Unf,0.0,1650.0,GasA,Y,3279,1.0,0.0,3,1,4,1,Ex,12,Mod,1,BuiltIn,3,TA,Y,503,36,0,0,210,0,2010,60,IR2,538000,0,3,1.0,749,4,2,5,2,4,1.3310336081166771,1.647166361974406,1.0,1.5146600124766063,1.844807802639128,39348,60,13116,32,16024,4929.0,24,9.48158813796454,4.0943445622221,0.2859557893696817,0.6123751000548969,0.4990564551863568,0.0,0.4151909995698359,1.6094379124341003,2.4849066497880004,10.580200426632649,10.887511696444374,8.095293776844649
1808,7500,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1143.0,GasA,Y,1143,0.0,0.0,1,1,3,1,Gd,5,Typ,0,None,0,,Y,0,55,0,0,0,0,2007,20,Reg,147000,0,6,0.0,55,2,2,4,1,1,1.0393151553582753,1.0,1.0,1.3565190268247036,1.232071141709696,5715,20,2286,7,14042,2286.0,42,7.734558844354756,2.995732273553991,0.038561991780791435,0.2086966083383895,0.0,0.0,0.3049218794281401,1.3862943611198906,1.6094379124341003,8.65084957622891,8.922658299524402,7.04141166379481
425,13173,Pave,Lvl,Corner,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,1572.0,Unf,0.0,1652.0,GasA,Y,1652,1.0,0.0,2,0,2,1,Ex,6,Typ,2,Attchd,2,TA,Y,404,102,0,0,0,0,2009,20,IR1,325000,0,6,1.0,506,3,1,3,3,3,1.075288522511097,1.7184643510054844,1.0,1.51528384279476,1.3780837636259322,9912,18,4956,27,18054,3304.0,54,8.508354242749032,2.8903717578961645,0.0725890186022378,0.3206939571199079,0.5414310728420684,0.0,0.4156027763926196,1.0986122886681098,1.791759469228055,9.201501423308978,9.485924559229828,7.409741954080923
1372,9488,Pave,Lvl,Inside,Sawyer,RRA,Norm,1Fam,1Story,5,6,1947,1993,Gable,CompShg,VinylSd,None,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1046.0,GasA,N,1054,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1,TA,Y,0,60,122,0,0,0,2008,20,Reg,124000,0,6,0.0,182,2,1,4,1,2,1.0519213696892835,1.0,1.0,1.3262632563942607,1.206540447504303,6324,24,2108,10,9735,2100.0,30,7.653494909661253,3.1780538303479458,0.05061836788070748,0.18775713018267884,0.0,0.0,0.28236540629234025,1.3862943611198906,1.791759469228055,8.752107198329362,9.157783121237507,6.960347729101308
2495,13526,Pave,Lvl,CulDSac,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,560.0,LwQ,375.0,935.0,GasA,Y,935,1.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1,TA,Y,180,0,0,0,0,0,2006,20,IR1,137000,0,6,1.0,180,2,1,4,1,2,1.0775269499048827,1.2559414990859232,1.2544097693351426,1.2916406737367436,1.172403901319564,4675,20,1870,10,9825,1870.0,30,7.533693709848633,2.995732273553991,0.07466855419563533,0.15905625748431107,0.22788548980036816,0.22666515863784303,0.255913250376069,1.3862943611198906,1.6094379124341003,8.449984441722787,9.512369038134885,6.840546529288687
661,10410,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,Fin,4,5,1915,1950,Gable,CompShg,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1313.0,GasA,Y,2377,0.0,0.0,2,0,3,1,Gd,8,Min2,1,Detchd,2,TA,Y,0,0,432,0,0,0,2009,50,Reg,142900,0,4,0.0,432,3,1,4,2,3,1.0577679137603044,1.0,1.0,1.409544603867748,1.5860585197934594,19016,32,7131,12,7660,3690.0,16,8.872206756028303,3.4657359027997265,0.056160946196971415,0.46125202025796663,0.0,0.0,0.3432666762417814,1.3862943611198906,2.0794415416798357,9.85303600904003,9.250522161609014,7.773594467360194
1301,12000,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,No,GLQ,144.0,ALQ,608.0,924.0,GasA,Y,1122,1.0,0.0,1,0,2,1,Gd,6,Typ,0,Attchd,2,TA,Y,0,36,0,0,0,0,2008,20,Reg,147000,0,6,1.0,36,2,1,3,1,3,1.067850348763475,1.0658135283363803,1.412483039348711,1.2882096069868996,1.2260470453241537,6732,18,2244,15,9740,2046.0,30,7.716015266642587,2.8903717578961645,0.06564760783923365,0.2037952097991266,0.06373838392851124,0.34534917642563223,0.2532533527855802,1.0986122886681098,1.791759469228055,8.814627555310697,9.392661928770137,7.022868086082641
396,7830,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1970,1970,Gable,CompShg,HdBoard,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1180.0,GasA,Y,1180,0.0,0.0,1,1,2,1,TA,6,Typ,0,Attchd,2,TA,Y,0,45,0,0,0,0,2009,20,IR1,128000,0,6,0.0,45,2,2,3,1,3,1.0414077362079899,1.0,1.0,1.3680598877105428,1.242685025817556,7080,18,2360,15,9850,2360.0,30,7.7664168980196555,2.8903717578961645,0.04057339038047688,0.21727438204091498,0.0,0.0,0.31339359580833526,1.0986122886681098,1.791759469228055,8.865029186687766,8.965717788984849,7.07326971745971
2663,8850,Pave,Bnk,Corner,OldTown,Norm,Norm,1Fam,Unfin,7,6,1916,1950,Gable,CompShg,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,815.0,GasA,Y,1690,0.0,0.0,1,0,3,1,TA,7,Typ,1,Detchd,1,TA,Y,0,0,330,0,0,0,2006,75,IR1,144000,0,6,0.0,330,2,1,4,2,2,1.047875713379835,1.0,1.0,1.254210854647536,1.3889845094664373,11830,28,3380,14,13412,2505.0,42,8.125630988477065,3.332204510175204,0.046764984762802934,0.3285729114180376,0.0,0.0,0.22650657372777577,1.3862943611198906,1.9459101490553132,9.378393956972433,9.088172738001974,7.432483807917119
50,7132,Pave,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,1370.0,GasA,Y,1370,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2,TA,Y,120,49,0,0,0,0,2010,120,IR1,205000,0,6,0.0,169,3,1,3,2,3,1.0369816106531389,1.0109689213893966,1.0,1.4273237679351216,1.2971887550200802,8220,18,4110,24,16048,2740.0,48,8.32117830749028,2.8903717578961645,0.036314195872352475,0.2601994267579489,0.01090919910035353,0.0,0.35580119989013553,1.0986122886681098,1.791759469228055,9.014325488050225,8.872346978983032,7.222566018822171
886,9937,Pave,Lvl,Corner,Edwards,Norm,Norm,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,None,TA,Gd,PConc,TA,TA,No,BLQ,637.0,Unf,0.0,1486.0,GasA,Y,1486,1.0,0.0,1,0,3,1,TA,7,Typ,0,Detchd,2,TA,Y,0,0,0,0,0,0,2009,20,Reg,167000,0,6,1.0,0,2,1,4,1,3,1.0547685478757134,1.2911334552102376,1.0,1.4635059263880223,1.3304647160068845,10402,28,2972,15,9820,2972.0,30,7.99699040583765,3.332204510175204,0.053321356959625296,0.28552829173551064,0.25552048003866945,0.0,0.3808348766038677,1.3862943611198906,1.9459101490553132,9.249753374333018,9.204020443231363,7.303843225277705
696,5720,Pave,Lvl,Inside,OldTown,Artery,Norm,1Fam,Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,676.0,GasA,Y,1131,0.0,0.0,1,1,3,1,TA,5,Typ,0,Detchd,1,TA,Y,26,0,0,0,0,0,2009,50,Reg,66500,0,6,0.0,26,2,2,4,1,2,1.0280279010779962,1.0,1.0,1.2108546475358701,1.2286288009179576,5655,20,2262,10,9705,1807.0,30,7.724004656676065,2.995732273553991,0.027642307791115147,0.20589875153540477,0.0,0.0,0.19132643055945722,1.3862943611198906,1.6094379124341003,8.640295388550221,8.651724084373843,7.030857476116121
2454,12585,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1993,Gable,CompShg,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,LwQ,247.0,GLQ,1039.0,1286.0,GasA,Y,2799,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,3,TA,Y,432,136,0,0,0,0,2006,60,IR1,315000,0,6,1.0,568,3,2,4,2,4,1.0715599239061508,1.1128884826325411,1.7048846675712346,1.4011228945726764,1.7071141709695925,22392,32,8397,32,15944,4085.0,48,9.035629778183564,3.4657359027997265,0.0691154596184602,0.5348043255648858,0.10695887197481835,0.5334974647943102,0.3372739826888356,1.3862943611198906,2.0794415416798357,10.01645903119529,9.440260907569415,7.937017489515454
2106,11103,Pave,Lvl,Corner,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,GasA,Y,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,2,TA,Y,0,0,0,0,0,0,2007,60,IR1,155835,0,6,0.0,0,3,2,4,2,3,1.0621623335447052,1.0,1.0,1.2270742358078603,1.3218588640275386,11648,32,4368,21,14042,2184.0,42,8.38206051742474,3.4657359027997265,0.060306767583499565,0.27903897629576085,0.0,0.0,0.20463266577950617,1.3862943611198906,2.0794415416798357,9.362889770436468,9.314970621054266,7.283448228756631
353,8013,Pave,Lvl,Corner,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,None,Gd,TA,PConc,Gd,TA,No,GLQ,741.0,Unf,0.0,1587.0,GasA,Y,1734,1.0,0.0,2,0,2,1,Gd,6,Typ,0,Attchd,2,TA,Y,52,50,0,0,0,0,2009,120,IR1,239500,0,6,1.0,102,3,1,3,1,3,1.042568167406468,1.3386654478976234,1.0,1.4950093574547723,1.4016064257028111,10404,18,5202,24,15960,3321.0,48,8.556798446008598,2.8903717578961645,0.04168706095258091,0.33761902573771946,0.29167318328586167,0.0,0.40213246599013297,1.0986122886681098,1.791759469228055,9.249945626568541,8.98882050177807,7.458186157340487
441,10872,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Ex,Gd,Av,GLQ,1037.0,Unf,0.0,1504.0,GasA,Y,1531,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Attchd,3,TA,Y,184,52,0,0,0,0,2009,20,IR1,300000,0,6,1.0,236,3,1,3,2,4,1.0606975269499048,1.4739488117001829,1.0,1.4691203992514037,1.3433734939759037,9186,18,4593,36,18054,3035.0,54,8.432288684325794,2.8903717578961645,0.05892673600012922,0.2951839831035756,0.3879450656880011,0.0,0.38466385384096524,1.0986122886681098,1.791759469228055,9.12543586488574,9.29394595583098,7.333676395657684
2270,11305,Pave,Lvl,Inside,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,1329.0,Unf,0.0,1922.0,GasA,Y,1922,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,3,TA,Y,201,64,0,0,0,0,2007,20,Reg,282000,0,6,1.0,265,3,1,3,2,4,1.063443246670894,1.607404021937843,1.0,1.5995009357454772,1.4555364314400459,11532,18,5766,32,16016,3844.0,48,8.659733878198347,2.8903717578961645,0.06151198956180202,0.3753745140792609,0.47462046893211074,0.0,0.4696916654310077,1.0986122886681098,1.791759469228055,9.352881058758292,9.33300038471207,7.561121589530238
1924,9100,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,CompShg,HdBoard,BrkCmn,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1144.0,GasA,Y,1144,0.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1,TA,Y,0,0,0,0,0,0,2007,20,Reg,120000,0,6,0.0,0,2,1,4,2,2,1.0494610019023463,1.0,1.0,1.3568309419837803,1.2323580034423407,6864,24,2288,10,9800,2288.0,30,7.7354333524996886,3.1780538303479458,0.04827670084812492,0.2089294101087343,0.0,0.0,0.3051517909132314,1.3862943611198906,1.791759469228055,8.834045641167798,9.116029692504942,7.042286171939743
1402,39104,Pave,Low,CulDSac,ClearCr,Norm,Norm,1Fam,1Story,7,7,1954,2005,Other,Other,Plywood,None,TA,TA,CBlock,Gd,TA,Gd,LwQ,226.0,GLQ,1063.0,1385.0,GasA,Y,1363,1.0,0.0,1,0,2,1,TA,5,Mod,2,Attchd,2,TA,Y,81,0,0,0,0,0,2008,20,IR1,241500,0,3,1.0,81,2,1,3,3,3,1.239720989220038,1.103290676416819,1.7211668928086838,1.4320024953212727,1.2951807228915662,6815,15,2726,21,13678,2748.0,21,7.9105906122564775,2.70805020110221,0.21488634560517375,0.2586502397711195,0.09829723811560508,0.54300248685,0.3590738110797238,1.0986122886681098,1.6094379124341003,8.826881344130634,10.573980042531268,7.217443431696533
1070,10110,Pave,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,BrkFace,Ex,TA,PConc,Gd,TA,No,GLQ,372.0,Unf,0.0,1858.0,GasA,Y,1866,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Attchd,3,TA,Y,0,48,0,0,0,0,2008,120,IR1,336860,0,6,1.0,48,3,1,3,2,4,1.055865567533291,1.170018281535649,1.0,1.5795383655645665,1.4394721744119334,13062,21,5598,36,18072,3724.0,54,8.630164670075398,3.044522437723423,0.054360873708032706,0.36427650084640134,0.15701937393173634,0.0,0.45713263065451387,1.0986122886681098,1.9459101490553132,9.477462530462603,9.221280312014517,7.531552381407289
2696,9786,Pave,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1922,1950,Hip,CompShg,Wd Sdng,None,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1007.0,GasA,N,1077,0.0,0.0,1,0,3,1,TA,6,Typ,1,Detchd,1,Fa,P,0,100,48,0,0,0,2006,30,Reg,91000,0,6,0.0,148,2,1,4,2,2,1.0538110336081168,1.0,1.0,1.3140985651902684,1.2131382673551347,6462,24,2154,6,5766,2084.0,18,7.675081857716334,3.1780538303479458,0.05241314904390674,0.1932106113925223,0.0,0.0,0.27315092880951836,1.3862943611198906,1.791759469228055,8.773694146384443,9.188708071849069,6.981934677156389
1840,5330,Pave,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1550.0,GasA,Y,1550,0.0,0.0,2,1,2,1,Gd,5,Typ,0,Attchd,2,TA,Y,0,102,0,0,0,0,2007,120,IR2,207500,0,6,0.0,102,3,2,3,1,3,1.025554850982879,1.0,1.0,1.4834684965689333,1.348823866896156,7750,15,4650,24,16048,3100.0,48,8.444622498581403,2.70805020110221,0.025233784162694377,0.2992330030200486,0.0,0.0,0.39438292464117425,1.0986122886681098,1.6094379124341003,8.955448122347393,8.58110651715989,7.346010209913293
1562,3811,Pave,HLS,Inside,Crawfor,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Hip,CompShg,CemntBd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,1474.0,Unf,0.0,1594.0,GasA,Y,1646,1.0,1.0,2,0,2,1,Ex,5,Typ,1,Attchd,2,TA,Y,128,53,0,0,155,0,2008,120,IR1,250000,0,6,1.5,336,3,1,3,2,3,1.0159226379201014,1.673674588665448,1.0,1.4971927635683095,1.3763625932300632,8230,15,4938,21,14028,3240.0,42,8.504715669905124,2.70805020110221,0.015797202477777657,0.3194442173196737,0.5150215616925843,0.0,0.40359186372648415,1.0986122886681098,1.6094379124341003,9.015541293671115,8.24564690087386,7.406103381237015
2426,3010,Pave,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0.0,1248.0,GasA,Y,1248,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2,TA,Y,108,0,0,0,0,0,2006,120,Reg,167240,0,6,0.0,108,3,1,3,1,3,1.010843373493976,1.0073126142595978,1.0,1.3892701185277605,1.2621916236374067,6240,15,3744,21,14035,2496.0,42,8.227909837597483,2.70805020110221,0.010785005676562572,0.23284959382638623,0.007286006730933313,0.0,0.3287785146478147,1.0986122886681098,1.6094379124341003,8.738735461363474,8.009695357742922,7.129297548929373
1162,3435,Pave,Lvl,Corner,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Gable,CompShg,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1235.0,GasA,Y,1245,0.0,0.0,2,0,1,1,Gd,5,Typ,0,Attchd,2,TA,Y,0,100,0,0,0,0,2008,120,IR1,178000,0,6,0.0,100,3,1,2,1,3,1.0135383639822448,1.0109689213893966,1.0,1.385215221459763,1.2613310384394723,6225,10,3735,21,14028,2480.0,42,8.225503097566918,2.302585092994046,0.013447539160699995,0.23216754310084395,0.01090919910035353,0.0,0.3258555221226041,0.6931471805599453,1.6094379124341003,8.736328721332908,8.14177220465645,7.126890808898808
1874,10800,Pave,Lvl,Inside,,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,617.0,Rec,264.0,1052.0,GasA,Y,1052,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1,TA,Y,0,133,0,0,0,0,2007,20,Reg,127000,0,6,1.0,133,2,1,4,1,2,1.0602409638554218,1.2819926873857403,1.1791044776119404,1.328134747348721,1.2059667240390133,6312,24,2104,12,11778,2104.0,36,7.651595573857601,3.1780538303479458,0.058496206681608626,0.1872815059168756,0.24841565441492483,0.1647552330760555,0.28377551228392645,1.3862943611198906,1.791759469228055,8.750207862525711,9.287301413112312,6.9584483932976555
111,10456,Pave,Lvl,Inside,,Norm,Norm,1Fam,1Story,6,6,1967,1967,Hip,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,506.0,Unf,0.0,1829.0,GasA,Y,1829,1.0,0.0,2,0,4,1,TA,8,Typ,0,Attchd,2,TA,Y,0,76,0,0,0,0,2010,20,IR1,218500,0,6,1.0,76,3,1,5,1,3,1.0580596068484465,1.2312614259597807,1.0,1.5704928259513413,1.4288582903040734,14632,40,5487,18,11802,3658.0,36,8.610136937058975,3.6888794541139363,0.05643667102534125,0.35687572699331715,0.20803919342843755,0.0,0.4513894719831645,1.6094379124341003,2.0794415416798357,9.590966190070702,9.254931255304058,7.511524648390866
1207,8475,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,228.0,Unf,0.0,952.0,GasA,Y,952,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1,TA,Y,0,0,0,0,0,0,2008,20,IR1,135750,0,6,0.0,0,2,1,3,1,2,1.0454977805960686,1.1042047531992687,1.0,1.296943231441048,1.1772805507745265,3808,12,1904,8,7824,1904.0,24,7.55171221535131,2.4849066497880004,0.044493117068486056,0.1632071607706391,0.0991253955128337,0.0,0.26001013524846,1.0986122886681098,1.3862943611198906,8.244859395911256,9.044875932248651,6.858565034791365
140,8197,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,7,5,2003,2009,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,1188.0,Unf,0.0,1480.0,GasA,Y,1480,1.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2,TA,Y,252,73,0,0,0,300,2010,20,Reg,214000,0,6,1.0,325,3,1,4,1,3,1.043734939759036,1.542961608775137,1.0,1.4616344354335622,1.3287435456110155,10360,28,4440,21,14021,2960.0,42,8.39840965542627,3.332204510175204,0.04280556810545095,0.28423379317286496,0.4337036921739758,0.0,0.3795552858982428,1.3862943611198906,1.9459101490553132,9.245707515813473,9.011523512653032,7.299797366758161
545,10994,Pave,Lvl,Corner,SawyerW,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,Gd,No,GLQ,976.0,Unf,0.0,1844.0,GasA,Y,1844,1.0,0.0,2,0,2,1,Gd,7,Typ,1,Attchd,2,TA,Y,165,44,0,0,0,0,2009,20,IR1,257000,0,6,1.0,209,3,1,3,2,3,1.0614711477488903,1.4460694698354661,1.0,1.5751715533374921,1.4331612162937464,12908,21,5532,24,16040,3688.0,48,8.61830469278465,3.044522437723423,0.05965582115012506,0.35988264516550206,0.36884916534567264,0.0,0.4543641890999072,1.0986122886681098,1.9459101490553132,9.465602553171852,9.305104948420606,7.519692404116539
1338,6000,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,Fin,6,7,1937,2000,Gable,CompShg,Wd Sdng,None,TA,Gd,BrkTil,TA,TA,No,Rec,201.0,LwQ,162.0,825.0,GasA,Y,1497,0.0,0.0,2,0,3,1,TA,5,Typ,0,Detchd,1,TA,Y,272,0,0,0,0,0,2008,50,Reg,157000,0,6,0.0,272,3,1,4,1,2,1.0298034242232086,1.0918647166361974,1.1099050203527816,1.2573300062383033,1.3336201950659783,7485,20,4491,12,11622,2322.0,36,8.409830673087738,2.995732273553991,0.02936793375858484,0.28789719561061855,0.08788698378393771,0.1042744444134105,0.22899042994766758,1.3862943611198906,1.6094379124341003,8.920656296853728,8.699514748210191,7.311218384419629
